问 句	标 准 答 案	学 生 答 案	得分
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 I S D N 的 标 准 定 义 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， I S D N 的 标 准 定 义 依 次 为 ： I S D N 提 供 端 到 端 的 数 据 连 接 以 支 持 广 泛 的 服 务 ， 包 括 语 音 的 和 非 语 音 的 。 用 户 的 访 问 是 通 过 少 量 多 用 途 的 网 络 标 准 实 现 的 。	I S D N 的 标 准 定 义 依 次 为 ： I S D N 提 供 端 到 端 的 数 据 连 接 以 支 持 广 泛 的 服 务 ， 包 括 语 音 的 和 非 语 音 的 。 用 户 的 访 问 是 通 过 少 量 多 用 途 的 网 络 标 准 实 现 的 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 I S D N 的 标 准 定 义 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， I S D N 的 标 准 定 义 依 次 为 ： I S D N 提 供 端 到 端 的 数 据 连 接 以 支 持 广 泛 的 服 务 ， 包 括 语 音 的 和 非 语 音 的 。 用 户 的 访 问 是 通 过 少 量 多 用 途 的 网 络 标 准 实 现 的 。	分 别 是 ： I S D N 提 供 点 到 点 的 数 据 连 接 以 支 持 广 泛 的 服 务 ， 包 括 文 本 的 和 非 文 本 的 。 用 户 的 访 问 是 通 过 大 量 多 样 化 的 网 络 标 准 实 现 的 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 I S D N 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， I S D N 的 具 体 内 容 依 次 为 ： I S D N 决 定 用 户 设 备 同 全 局 网 络 的 连 接 ， 能 方 便 地 用 数 字 的 形 式 来 处 理 声 音 、 传 真 、 影 像 、 图 像 通 信 。	I S D N 的 具 体 内 容 依 次 为 ： I S D N 决 定 用 户 设 备 同 全 局 网 络 的 连 接 ， 能 方 便 地 用 数 字 的 形 式 来 处 理 声 音 、 传 真 、 影 像 、 图 像 通 信 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 I S D N 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， I S D N 的 具 体 内 容 依 次 为 ： I S D N 决 定 用 户 设 备 同 全 局 网 络 的 连 接 ， 能 方 便 地 用 数 字 的 形 式 来 处 理 声 音 、 传 真 、 影 像 、 图 像 通 信 。	分 别 是 ： I S D N 决 定 用 户 设 备 同 局 域 网 络 的 连 接 ， 能 方 便 地 用 数 字 的 形 式 来 处 理 文 本 、 视 频 、 硬 件 、 图 形 通 信 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 数 据 通 信 业 务 的 发 展 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 数 据 通 信 业 务 的 发 展 特 点 依 次 为 ： 多 样 化 、 高 速 化 、 综 合 化 。	数 据 通 信 业 务 的 发 展 特 点 依 次 为 ： 多 样 化 、 高 速 化 、 综 合 化 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 数 据 通 信 业 务 的 发 展 特 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 数 据 通 信 业 务 的 发 展 特 点 依 次 为 ： 多 样 化 、 高 速 化 、 综 合 化 。	分 别 是 ： 智 能 化 、 宽 带 化 、 个 人 化 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 窄 带 I S D N 的 缺 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 窄 带 I S D N 的 缺 点 依 次 为 ： 带 宽 窄 、 业 务 综 合 能 力 有 限 、 网 络 资 源 利 用 率 不 高 。	窄 带 I S D N 的 缺 点 依 次 为 ： 带 宽 窄 、 业 务 综 合 能 力 有 限 、 网 络 资 源 利 用 率 不 高 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 窄 带 I S D N 的 缺 点 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 窄 带 I S D N 的 缺 点 依 次 为 ： 带 宽 窄 、 业 务 综 合 能 力 有 限 、 网 络 资 源 利 用 率 不 高 。	分 别 是 ： 速 度 低 、 业 务 多 样 化 有 限 、 网 络 数 据 通 信 量 不 高 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 的 目 标 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 的 目 标 依 次 为 ： 综 合 接 入 、 综 合 交 换 、 综 合 传 输 、 综 合 管 理 。	宽 带 I S D N 的 目 标 依 次 为 ： 综 合 接 入 、 综 合 交 换 、 综 合 传 输 、 综 合 管 理 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 的 目 标 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 的 目 标 依 次 为 ： 综 合 接 入 、 综 合 交 换 、 综 合 传 输 、 综 合 管 理 。	分 别 是 ： 综 合 管 理 、 综 合 转 发 、 综 合 存 储 、 综 合 接 入 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 的 核 心 技 术 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 的 核 心 技 术 依 次 为 ： 采 用 A T M 实 现 高 效 的 传 输 、 交 换 、 复 用 。	宽 带 I S D N 的 核 心 技 术 依 次 为 ： 采 用 A T M 实 现 高 效 的 传 输 、 交 换 、 复 用 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 的 核 心 技 术 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 的 核 心 技 术 依 次 为 ： 采 用 A T M 实 现 高 效 的 传 输 、 交 换 、 复 用 。	分 别 是 ： 采 用 A T M 实 现 高 效 的 存 储 、 转 发 、 管 理 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 交 互 式 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 交 互 式 业 务 的 类 型 依 次 为 ： 会 话 性 业 务 、 消 息 性 业 务 、 检 索 性 业 务 。	交 互 式 业 务 的 类 型 依 次 为 ： 会 话 性 业 务 、 消 息 性 业 务 、 检 索 性 业 务 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 交 互 式 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 交 互 式 业 务 的 类 型 依 次 为 ： 会 话 性 业 务 、 消 息 性 业 务 、 检 索 性 业 务 。	分 别 是 ： 实 时 性 业 务 、 电 子 邮 件 业 务 、 查 询 业 务 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 会 话 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 会 话 性 业 务 的 类 型 依 次 为 ： 语 音 电 话 、 视 频 电 话 、 视 频 会 议 、 实 时 数 据 业 务 。	会 话 性 业 务 的 类 型 依 次 为 ： 语 音 电 话 、 视 频 电 话 、 视 频 会 议 、 实 时 数 据 业 务 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 会 话 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 会 话 性 业 务 的 类 型 依 次 为 ： 语 音 电 话 、 视 频 电 话 、 视 频 会 议 、 实 时 数 据 业 务 。	分 别 是 ： 视 频 、 语 音 、 文 字 、 图 像 的 电 子 邮 件 业 务 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 会 话 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 会 话 性 业 务 的 特 性 依 次 为 ： 支 持 实 时 交 换 的 服 务 ， 要 求 实 时 性 强 ， 传 输 时 延 小 。	会 话 性 业 务 的 特 性 依 次 为 ： 支 持 实 时 交 换 的 服 务 ， 要 求 实 时 性 强 ， 传 输 时 延 小 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 会 话 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 会 话 性 业 务 的 特 性 依 次 为 ： 支 持 实 时 交 换 的 服 务 ， 要 求 实 时 性 强 ， 传 输 时 延 小 。	分 别 是 ： 存 储 转 发 服 务 ， 这 类 业 务 也 是 双 向 的 ， 但 不 要 求 实 时 发 送 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 消 息 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 消 息 性 业 务 的 类 型 依 次 为 ： 语 音 、 文 字 、 图 像 的 电 子 邮 件 业 务 。	消 息 性 业 务 的 类 型 依 次 为 ： 语 音 、 文 字 、 图 像 的 电 子 邮 件 业 务 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 消 息 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 消 息 性 业 务 的 类 型 依 次 为 ： 语 音 、 文 字 、 图 像 的 电 子 邮 件 业 务 。	分 别 是 ： 文 件 、 资 料 、 广 告 的 查 询 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 消 息 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 消 息 性 业 务 的 特 性 依 次 为 ： 存 储 转 发 服 务 ， 这 类 业 务 也 是 双 向 的 ， 但 不 要 求 实 时 发 送 。	消 息 性 业 务 的 特 性 依 次 为 ： 存 储 转 发 服 务 ， 这 类 业 务 也 是 双 向 的 ， 但 不 要 求 实 时 发 送 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 消 息 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 消 息 性 业 务 的 特 性 依 次 为 ： 存 储 转 发 服 务 ， 这 类 业 务 也 是 双 向 的 ， 但 不 要 求 实 时 发 送 。	分 别 是 ： 支 持 实 时 交 换 的 服 务 ， 要 求 实 时 性 强 ， 传 输 时 延 小 。	0.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 检 索 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 检 索 性 业 务 的 类 型 依 次 为 ： 文 件 、 资 料 、 广 告 的 查 询 。	检 索 性 业 务 的 类 型 依 次 为 ： 文 件 、 资 料 、 广 告 的 查 询 。	10.0
请 按 应 用 范 围 由 高 至 低 的 顺 序 依 次 写 出 检 索 性 业 务 的 类 型 。	按 应 用 范 围 由 高 至 低 的 顺 序 ， 检 索 性 业 务 的 类 型 依 次 为 ： 文 件 、 资 料 、 广 告 的 查 询 。	分 别 是 ： 语 音 、 文 字 、 图 像 的 电 子 邮 件 业 务 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 检 索 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 检 索 性 业 务 的 特 性 依 次 为 ： 用 户 从 信 息 库 检 索 公 用 信 息 的 业 务 ， 这 些 服 务 都 允 许 用 户 访 问 ， 并 允 许 用 户 在 需 要 的 时 候 获 取 信 息 ， 也 是 双 向 的 。	检 索 性 业 务 的 特 性 依 次 为 ： 用 户 从 信 息 库 检 索 公 用 信 息 的 业 务 ， 这 些 服 务 都 允 许 用 户 访 问 ， 并 允 许 用 户 在 需 要 的 时 候 获 取 信 息 ， 也 是 双 向 的 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 检 索 性 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 检 索 性 业 务 的 特 性 依 次 为 ： 用 户 从 信 息 库 检 索 公 用 信 息 的 业 务 ， 这 些 服 务 都 允 许 用 户 访 问 ， 并 允 许 用 户 在 需 要 的 时 候 获 取 信 息 ， 也 是 双 向 的 。	分 别 是 ： 用 户 从 信 息 库 检 索 加 密 信 息 的 业 务 ， 支 持 实 时 交 换 的 服 务 ， 要 求 实 时 性 强 ， 传 输 时 延 小 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 分 布 式 业 务 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 分 布 式 业 务 的 具 体 内 容 依 次 为 ： 分 布 式 业 务 是 单 向 的 信 息 交 换 服 务 ， 用 户 不 需 要 在 每 次 得 到 服 务 的 时 候 都 回 发 一 个 请 求 ， 它 包 括 无 用 户 控 制 业 务 和 有 用 户 控 制 业 务 两 种 类 型 。	分 布 式 业 务 的 具 体 内 容 依 次 为 ： 分 布 式 业 务 是 单 向 的 信 息 交 换 服 务 ， 用 户 不 需 要 在 每 次 得 到 服 务 的 时 候 都 回 发 一 个 请 求 ， 它 包 括 无 用 户 控 制 业 务 和 有 用 户 控 制 业 务 两 种 类 型 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 分 布 式 业 务 的 具 体 内 容 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 分 布 式 业 务 的 具 体 内 容 依 次 为 ： 分 布 式 业 务 是 单 向 的 信 息 交 换 服 务 ， 用 户 不 需 要 在 每 次 得 到 服 务 的 时 候 都 回 发 一 个 请 求 ， 它 包 括 无 用 户 控 制 业 务 和 有 用 户 控 制 业 务 两 种 类 型 。	分 别 是 ： 分 布 式 业 务 是 双 向 的 信 息 交 换 服 务 ， 用 户 必 须 在 每 次 得 到 服 务 的 时 候 都 回 发 一 个 请 求 ， 它 包 括 自 动 控 制 业 务 和 手 工 控 制 业 务 两 种 类 型 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 无 用 户 控 制 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 无 用 户 控 制 业 务 的 特 性 依 次 为 ： 广 播 给 用 户 ， 信 息 内 容 和 时 间 由 提 供 者 单 独 决 定 ， 用 户 只 能 接 收 信 息 ， 不 能 对 分 发 信 息 的 起 止 时 间 和 次 序 进 行 控 制 。	无 用 户 控 制 业 务 的 特 性 依 次 为 ： 广 播 给 用 户 ， 信 息 内 容 和 时 间 由 提 供 者 单 独 决 定 ， 用 户 只 能 接 收 信 息 ， 不 能 对 分 发 信 息 的 起 止 时 间 和 次 序 进 行 控 制 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 无 用 户 控 制 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 无 用 户 控 制 业 务 的 特 性 依 次 为 ： 广 播 给 用 户 ， 信 息 内 容 和 时 间 由 提 供 者 单 独 决 定 ， 用 户 只 能 接 收 信 息 ， 不 能 对 分 发 信 息 的 起 止 时 间 和 次 序 进 行 控 制 。	分 别 是 ： 循 环 式 广 播 给 用 户 ， 信 息 以 周 期 性 重 复 的 序 列 实 体 形 式 提 供 给 用 户 ， 用 户 可 以 选 择 接 受 单 个 信 息 实 体 的 时 间 ， 但 是 服 务 的 内 容 和 接 收 时 间 仍 然 是 提 供 者 单 独 决 定 的 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 有 用 户 控 制 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 有 用 户 控 制 业 务 的 特 性 依 次 为 ： 循 环 式 广 播 给 用 户 ， 信 息 以 周 期 性 重 复 的 序 列 实 体 形 式 提 供 给 用 户 ， 用 户 可 以 选 择 接 受 单 个 信 息 实 体 的 时 间 ， 但 是 服 务 的 内 容 和 接 收 时 间 仍 然 是 提 供 者 单 独 决 定 的 。	有 用 户 控 制 业 务 的 特 性 依 次 为 ： 循 环 式 广 播 给 用 户 ， 信 息 以 周 期 性 重 复 的 序 列 实 体 形 式 提 供 给 用 户 ， 用 户 可 以 选 择 接 受 单 个 信 息 实 体 的 时 间 ， 但 是 服 务 的 内 容 和 接 收 时 间 仍 然 是 提 供 者 单 独 决 定 的 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 有 用 户 控 制 业 务 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 有 用 户 控 制 业 务 的 特 性 依 次 为 ： 循 环 式 广 播 给 用 户 ， 信 息 以 周 期 性 重 复 的 序 列 实 体 形 式 提 供 给 用 户 ， 用 户 可 以 选 择 接 受 单 个 信 息 实 体 的 时 间 ， 但 是 服 务 的 内 容 和 接 收 时 间 仍 然 是 提 供 者 单 独 决 定 的 。	分 别 是 ： 广 播 给 用 户 ， 信 息 内 容 和 时 间 由 提 供 者 单 独 决 定 ， 用 户 只 能 接 收 信 息 ， 不 能 对 分 发 信 息 的 起 止 时 间 和 次 序 进 行 控 制 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 协 议 的 3 个 面 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 协 议 的 3 个 面 依 次 为 ： 用 户 面 、 控 制 面 、 管 理 面 。	宽 带 I S D N 协 议 的 3 个 面 依 次 为 ： 用 户 面 、 控 制 面 、 管 理 面 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 协 议 的 3 个 面 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 协 议 的 3 个 面 依 次 为 ： 用 户 面 、 控 制 面 、 管 理 面 。	分 别 是 ： 控 制 面 、 管 理 面 、 用 户 面 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 协 议 每 个 面 的 层 次 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 协 议 每 个 面 的 层 次 依 次 为 ： 物 理 层 、 A T M 层 、 A T M 适 配 层 。	宽 带 I S D N 协 议 每 个 面 的 层 次 依 次 为 ： 物 理 层 、 A T M 层 、 A T M 适 配 层 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 I S D N 协 议 每 个 面 的 层 次 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 I S D N 协 议 每 个 面 的 层 次 依 次 为 ： 物 理 层 、 A T M 层 、 A T M 适 配 层 。	分 别 是 ： 传 输 层 、 A T M 适 配 层 、 A T M 层 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 用 户 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 用 户 面 的 作 用 依 次 为 ： 用 于 传 送 用 户 信 息 ， 在 要 求 的 服 务 质 量 下 ， 完 成 通 信 用 户 之 间 不 同 媒 体 信 息 的 传 送 。	用 户 面 的 作 用 依 次 为 ： 用 于 传 送 用 户 信 息 ， 在 要 求 的 服 务 质 量 下 ， 完 成 通 信 用 户 之 间 不 同 媒 体 信 息 的 传 送 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 用 户 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 用 户 面 的 作 用 依 次 为 ： 用 于 传 送 用 户 信 息 ， 在 要 求 的 服 务 质 量 下 ， 完 成 通 信 用 户 之 间 不 同 媒 体 信 息 的 传 送 。	分 别 是 ： 用 于 各 层 之 间 管 理 信 息 的 交 互 和 管 理 ， 完 成 用 户 通 信 的 连 接 建 立 、 维 护 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 传 送 的 用 户 信 息 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 传 送 的 用 户 信 息 类 型 依 次 为 ： 协 议 、 数 据 、 话 音 、 视 频 。	传 送 的 用 户 信 息 类 型 依 次 为 ： 协 议 、 数 据 、 话 音 、 视 频 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 传 送 的 用 户 信 息 类 型 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 传 送 的 用 户 信 息 类 型 依 次 为 ： 协 议 、 数 据 、 话 音 、 视 频 。	分 别 是 ： 文 本 、 图 形 、 图 像 、 传 真 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 控 制 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 控 制 面 的 作 用 依 次 为 ： 用 于 传 送 信 令 信 息 ， 完 成 用 户 通 信 的 连 接 建 立 、 维 护 、 拆 除 。	控 制 面 的 作 用 依 次 为 ： 用 于 传 送 信 令 信 息 ， 完 成 用 户 通 信 的 连 接 建 立 、 维 护 、 拆 除 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 控 制 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 控 制 面 的 作 用 依 次 为 ： 用 于 传 送 信 令 信 息 ， 完 成 用 户 通 信 的 连 接 建 立 、 维 护 、 拆 除 。	分 别 是 ： 用 于 各 层 之 间 管 理 信 息 的 交 互 和 管 理 ， 完 成 网 络 的 性 能 检 测 、 故 障 管 理 、 系 统 配 置 等 功 能 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 管 理 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 管 理 面 的 作 用 依 次 为 ： 用 于 各 层 之 间 管 理 信 息 的 交 互 和 管 理 ， 完 成 网 络 的 性 能 检 测 、 故 障 管 理 、 系 统 配 置 、 网 络 测 试 等 功 能 。	管 理 面 的 作 用 依 次 为 ： 用 于 各 层 之 间 管 理 信 息 的 交 互 和 管 理 ， 完 成 网 络 的 性 能 检 测 、 故 障 管 理 、 系 统 配 置 、 网 络 测 试 等 功 能 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 管 理 面 的 作 用 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 管 理 面 的 作 用 依 次 为 ： 用 于 各 层 之 间 管 理 信 息 的 交 互 和 管 理 ， 完 成 网 络 的 性 能 检 测 、 故 障 管 理 、 系 统 配 置 、 网 络 测 试 等 功 能 。	分 别 是 ： 用 于 传 送 信 令 信 息 ， 在 要 求 的 服 务 质 量 下 ， 完 成 用 户 通 信 的 连 接 建 立 、 维 护 、 拆 除 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 的 特 性 依 次 为 ： 社 区 宽 带 网 是 接 到 用 户 的 快 速 网 络 ， 网 络 速 率 应 该 支 持 视 频 。 它 是 连 接 普 通 家 庭 用 户 终 端 设 备 和 信 息 高 速 公 路 之 间 的 桥 梁 ， 覆 盖 了 接 入 网 和 用 户 驻 地 网 两 者 的 范 围 。	社 区 宽 带 网 的 特 性 依 次 为 ： 社 区 宽 带 网 是 接 到 用 户 的 快 速 网 络 ， 网 络 速 率 应 该 支 持 视 频 。 它 是 连 接 普 通 家 庭 用 户 终 端 设 备 和 信 息 高 速 公 路 之 间 的 桥 梁 ， 覆 盖 了 接 入 网 和 用 户 驻 地 网 两 者 的 范 围 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 的 特 性 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 的 特 性 依 次 为 ： 社 区 宽 带 网 是 接 到 用 户 的 快 速 网 络 ， 网 络 速 率 应 该 支 持 视 频 。 它 是 连 接 普 通 家 庭 用 户 终 端 设 备 和 信 息 高 速 公 路 之 间 的 桥 梁 ， 覆 盖 了 接 入 网 和 用 户 驻 地 网 两 者 的 范 围 。	分 别 是 ： 社 区 宽 带 网 决 定 用 户 设 备 同 全 局 网 络 的 连 接 ， 提 供 端 到 端 的 数 据 连 接 以 支 持 广 泛 的 服 务 ， 包 括 语 音 的 和 非 语 音 的 。 用 户 的 访 问 是 通 过 少 量 多 用 途 的 网 络 标 准 实 现 的 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 的 组 成 依 次 为 ： 业 务 提 供 者 、 传 送 网 、 接 入 网 、 家 庭 网 。	社 区 宽 带 网 的 组 成 依 次 为 ： 业 务 提 供 者 、 传 送 网 、 接 入 网 、 家 庭 网 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 的 组 成 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 的 组 成 依 次 为 ： 业 务 提 供 者 、 传 送 网 、 接 入 网 、 家 庭 网 。	分 别 是 ： 业 务 提 供 者 、 家 庭 网 、 传 送 网 、 接 入 网 。	2.5
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 社 区 宽 带 网 的 技 术 平 台 。	按 时 间 发 展 先 后 顺 序 ， 社 区 宽 带 网 的 技 术 平 台 依 次 为 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 x D S L 方 式 、 在 有 线 电 视 网 C A T V 上 传 输 宽 带 数 据 、 计 算 机 网 络 。	社 区 宽 带 网 的 技 术 平 台 依 次 为 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 x D S L 方 式 、 在 有 线 电 视 网 C A T V 上 传 输 宽 带 数 据 、 计 算 机 网 络 。	10.0
请 按 时 间 发 展 先 后 顺 序 依 次 写 出 社 区 宽 带 网 的 技 术 平 台 。	按 时 间 发 展 先 后 顺 序 ， 社 区 宽 带 网 的 技 术 平 台 依 次 为 ： 基 于 电 信 网 络 的 数 字 用 户 线 路 x D S L 方 式 、 在 有 线 电 视 网 C A T V 上 传 输 宽 带 数 据 、 计 算 机 网 络 。	分 别 是 ： 基 于 移 动 网 络 的 智 能 用 户 线 路 x D S L 方 式 、 在 无 线 电 视 网 C A T V 上 传 输 模 拟 数 据 、 计 算 机 网 络 。	3.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 提 供 的 服 务 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 提 供 的 服 务 依 次 为 ： 社 区 服 务 、 电 子 商 务 、 娱 乐 项 目 、 网 络 教 育 项 目 。	社 区 宽 带 网 提 供 的 服 务 依 次 为 ： 社 区 服 务 、 电 子 商 务 、 娱 乐 项 目 、 网 络 教 育 项 目 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 社 区 宽 带 网 提 供 的 服 务 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 社 区 宽 带 网 提 供 的 服 务 依 次 为 ： 社 区 服 务 、 电 子 商 务 、 娱 乐 项 目 、 网 络 教 育 项 目 。	分 别 是 ： 医 疗 卫 生 、 商 业 金 融 、 文 化 娱 乐 、 科 学 教 育 项 目 。	0.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 网 络 的 组 成 部 分 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 网 络 的 组 成 部 分 依 次 为 ： 传 输 网 、 交 换 网 、 接 入 网 。	宽 带 网 络 的 组 成 部 分 依 次 为 ： 传 输 网 、 交 换 网 、 接 入 网 。	10.0
请 按 重 要 程 度 由 高 至 低 的 顺 序 依 次 写 出 宽 带 网 络 的 组 成 部 分 。	按 重 要 程 度 由 高 至 低 的 顺 序 ， 宽 带 网 络 的 组 成 部 分 依 次 为 ： 传 输 网 、 交 换 网 、 接 入 网 。	分 别 是 ： 存 储 网 、 转 发 网 、 管 理 网 。	0.0
